Phone_ID,Brand,RAM_GB,Storage_GB,Screen_Size,Price_USD,Battery_mAh,OS,Rating,Quantity_Sold,Sales_Revenue,Profit,Profit_Per_Unit
1073,samsung,6,256,5.17,837.0,4568.0,android,4.6,407,340659.0,85164.75,209.25
1074,xiaomi,8,512,7.43,1393.0,5926.0,android,3.5,300,417900.0,104475.0,348.25
1075,huawei,12,512,5.9,1428.0,4443.0,android,4.3,477,681156.0,170289.0,357.0
1076,xiaomi,4,256,6.19,536.0,3006.0,ios,4.7,66,35376.0,8844.0,134.0
1077,huawei,12,128,5.89,394.0,4183.0,android,4.4,492,193848.0,48462.0,98.5
1078,samsung,12,1024,6.71,1211.0,3239.0,android,4.0,190,230090.0,57522.5,302.75
1079,google,4,512,6.66,852.0,4986.0,ios,4.2,357,304164.0,76041.0,213.0
1080,huawei,8,256,6.79,1498.0,4446.0,android,5.0,493,738514.0,184628.5,374.5
1081,oneplus,12,256,5.67,206.0,5583.0,android,4.2,475,97850.0,24462.5,51.5
1082,oneplus,6,128,5.79,1104.0,4749.0,android,4.6,369,407376.0,101844.0,276.0
1083,apple,4,128,5.31,1178.0,5117.0,android,4.5,294,346332.0,86583.0,294.5
1084,huawei,16,64,6.64,765.0,4903.0,android,4.4,499,381735.0,95433.75,191.25
1085,google,8,512,5.1,815.0,5263.0,android,4.4,339,276285.0,69071.25,203.75
1086,xiaomi,4,64,6.49,772.0,4077.0,android,3.9,400,308800.0,77200.0,193.0
1087,samsung,16,256,7.17,798.0,5853.0,android,3.9,136,108528.0,27132.0,199.5
1089,oneplus,12,1024,6.12,1401.0,3847.0,ios,3.1,407,570207.0,142551.75,350.25
1090,xiaomi,12,128,6.15,441.0,4311.0,android,3.5,497,219177.0,54794.25,110.25
1091,xiaomi,12,1024,5.19,1426.0,5092.0,android,3.3,210,299460.0,74865.0,356.5
1092,samsung,4,1024,6.68,1303.0,5876.0,ios,4.8,189,246267.0,61566.75,325.75
1093,huawei,4,1024,7.05,965.0,5245.0,android,3.5,125,120625.0,30156.25,241.25
1095,google,12,1024,6.05,590.0,4504.0,android,3.2,442,260780.0,65195.0,147.5
1096,xiaomi,16,1024,7.1,1095.0,4332.0,android,4.4,379,415005.0,103751.25,273.75
1097,samsung,6,1024,7.19,887.0,5943.0,android,3.0,450,399150.0,99787.5,221.75
1098,google,8,64,5.61,1349.0,5379.0,android,3.9,99,133551.0,33387.75,337.25
1099,huawei,4,256,6.38,246.0,3695.0,android,3.2,281,69126.0,17281.5,61.5
1101,huawei,8,64,5.25,663.0,5365.0,android,4.9,474,314262.0,78565.5,165.75
1102,xiaomi,8,512,7.28,322.0,5412.0,android,4.9,443,142646.0,35661.5,80.5
1103,google,8,256,7.05,333.0,3959.0,android,3.9,61,20313.0,5078.25,83.25
1104,google,6,256,6.9,1040.0,4526.0,android,4.3,384,399360.0,99840.0,260.0
1105,google,12,512,5.12,1048.0,4868.0,ios,4.2,64,67072.0,16768.0,262.0
1106,xiaomi,16,512,7.11,806.0,3372.0,android,3.7,77,62062.0,15515.5,201.5
1107,xiaomi,8,512,6.1,222.0,4949.0,android,3.9,437,97014.0,24253.5,55.5
1109,apple,8,1024,6.37,965.0,4840.0,ios,4.6,424,409160.0,102290.0,241.25
1110,huawei,12,256,5.23,1164.0,4676.0,android,3.5,370,430680.0,107670.0,291.0
1111,oneplus,4,1024,6.89,434.0,5525.0,android,3.9,299,129766.0,32441.5,108.5
1112,samsung,4,1024,6.46,1195.0,3124.0,android,4.0,147,175665.0,43916.25,298.75
1113,google,6,512,5.47,1282.0,3536.0,android,4.1,352,451264.0,112816.0,320.5
1114,apple,4,128,5.47,1387.0,5753.0,android,4.6,386,535382.0,133845.5,346.75
1116,apple,8,128,5.14,415.0,4635.0,android,4.3,87,36105.0,9026.25,103.75
1117,huawei,8,1024,6.47,1406.0,4425.0,android,4.1,349,490694.0,122673.5,351.5
1118,xiaomi,6,128,7.1,856.0,4540.0,android,3.2,228,195168.0,48792.0,214.0
1120,huawei,4,64,5.12,1313.0,5833.0,ios,4.9,429,563277.0,140819.25,328.25
1121,samsung,12,512,6.43,510.0,3253.0,android,5.0,331,168810.0,42202.5,127.5
1122,samsung,12,64,7.05,756.0,5168.0,android,4.5,287,216972.0,54243.0,189.0
1123,samsung,16,1024,5.82,1171.0,3660.0,android,3.5,213,249423.0,62355.75,292.75
1124,samsung,4,64,5.87,456.0,4801.0,android,3.2,146,66576.0,16644.0,114.0
1125,samsung,8,64,6.49,732.0,4060.0,android,3.8,306,223992.0,55998.0,183.0
1126,apple,12,64,5.69,251.0,4365.0,ios,4.7,358,89858.0,22464.5,62.75
1127,huawei,4,128,5.07,1394.0,4036.0,android,4.4,311,433534.0,108383.5,348.5
1128,google,12,128,6.84,1290.0,4206.0,android,4.8,342,441180.0,110295.0,322.5
1129,xiaomi,8,1024,6.56,499.0,5135.0,android,4.2,307,153193.0,38298.25,124.75
1130,xiaomi,12,64,6.45,871.0,5093.0,android,3.3,298,259558.0,64889.5,217.75
1131,huawei,16,256,6.85,977.0,4142.0,android,3.2,294,287238.0,71809.5,244.25
1132,huawei,16,1024,6.69,1031.0,5980.0,android,3.1,300,309300.0,77325.0,257.75
1133,xiaomi,12,64,5.51,431.0,4554.0,android,4.1,172,74132.0,18533.0,107.75
1134,xiaomi,4,64,5.88,1174.0,4755.0,android,3.5,374,439076.0,109769.0,293.5
1135,apple,4,128,5.32,1291.0,4965.0,android,4.5,218,281438.0,70359.5,322.75
1136,oneplus,4,1024,5.32,227.0,3744.0,ios,4.4,484,109868.0,27467.0,56.75
1137,google,12,64,6.69,1274.0,4629.0,android,3.6,224,285376.0,71344.0,318.5
1138,samsung,4,64,7.15,1483.0,3966.0,android,3.4,318,471594.0,117898.5,370.75
1139,oneplus,8,1024,7.41,790.0,3762.0,android,3.2,253,199870.0,49967.5,197.5
1140,huawei,16,256,6.57,984.0,5809.0,android,4.5,374,368016.0,92004.0,246.0
1141,xiaomi,8,1024,5.46,819.0,3793.0,android,3.9,115,94185.0,23546.25,204.75
1142,oneplus,4,1024,5.26,785.0,3743.0,android,3.6,364,285740.0,71435.0,196.25
1144,huawei,4,1024,6.45,383.0,4531.0,android,4.2,108,41364.0,10341.0,95.75
1145,samsung,12,64,6.55,1246.0,3557.0,android,4.0,268,333928.0,83482.0,311.5
1146,samsung,8,1024,6.95,328.0,4994.0,android,4.5,422,138416.0,34604.0,82.0
1147,google,12,256,6.76,490.0,3525.0,ios,4.6,315,154350.0,38587.5,122.5
1148,google,12,512,7.09,700.0,5644.0,ios,4.4,190,133000.0,33250.0,175.0
1152,oneplus,4,64,5.72,712.0,4404.0,android,4.0,64,45568.0,11392.0,178.0
1153,huawei,16,128,6.6,1290.0,3156.0,android,4.4,351,452790.0,113197.5,322.5
1154,apple,4,128,5.79,666.0,5902.0,android,4.8,490,326340.0,81585.0,166.5
1156,google,8,128,5.08,800.0,4954.0,ios,3.6,455,364000.0,91000.0,200.0
1157,xiaomi,8,512,6.45,1323.0,3510.0,android,3.4,281,371763.0,92940.75,330.75
1158,apple,6,256,5.42,388.0,3686.0,android,3.5,138,53544.0,13386.0,97.0
1159,samsung,16,128,6.78,1188.0,4137.0,android,4.5,126,149688.0,37422.0,297.0
1161,huawei,16,512,5.59,587.0,4510.0,android,3.3,454,266498.0,66624.5,146.75
1162,google,12,64,6.24,440.0,3570.0,android,3.2,455,200200.0,50050.0,110.0
1163,oneplus,16,64,7.29,616.0,3714.0,android,3.7,159,97944.0,24486.0,154.0
1164,google,8,1024,5.53,375.0,4338.0,android,3.3,402,150750.0,37687.5,93.75
1165,oneplus,12,512,5.36,586.0,5286.0,android,3.3,350,205100.0,51275.0,146.5
1166,google,4,256,6.9,1052.0,5350.0,android,4.4,140,147280.0,36820.0,263.0
1167,google,16,256,6.25,1456.0,5654.0,android,3.0,473,688688.0,172172.0,364.0
1169,oneplus,4,256,5.37,651.0,3333.0,android,4.7,455,296205.0,74051.25,162.75
1170,oneplus,16,64,6.61,476.0,5160.0,android,4.7,463,220388.0,55097.0,119.0
1171,google,4,256,5.58,1452.0,4644.0,android,3.7,239,347028.0,86757.0,363.0
1173,xiaomi,8,512,6.71,412.0,4880.0,android,4.4,222,91464.0,22866.0,103.0
1174,xiaomi,4,512,6.48,240.0,5848.0,android,3.7,84,20160.0,5040.0,60.0
1175,xiaomi,6,256,6.89,1345.0,5144.0,android,3.1,259,348355.0,87088.75,336.25
1176,oneplus,4,128,5.77,1450.0,4981.0,android,3.3,347,503150.0,125787.5,362.5
1179,xiaomi,12,1024,7.46,1490.0,4977.0,android,4.8,247,368030.0,92007.5,372.5
1180,xiaomi,4,64,5.73,740.0,3375.0,android,4.6,495,366300.0,91575.0,185.0
1184,huawei,16,256,5.63,989.0,4240.0,android,3.9,408,403512.0,100878.0,247.25
1185,apple,16,512,7.29,533.0,3823.0,android,3.5,390,207870.0,51967.5,133.25
1186,huawei,8,1024,5.66,1090.0,5367.0,android,4.4,195,212550.0,53137.5,272.5
1188,apple,4,1024,5.26,243.0,3417.0,android,3.7,192,46656.0,11664.0,60.75
1189,huawei,16,512,6.64,343.0,3606.0,android,4.7,283,97069.0,24267.25,85.75
1190,xiaomi,8,256,7.27,532.0,3567.0,android,3.9,459,244188.0,61047.0,133.0
1192,apple,12,512,7.42,254.0,5278.0,ios,3.1,93,23622.0,5905.5,63.5
1193,google,12,1024,6.13,1069.0,3883.0,android,4.4,81,86589.0,21647.25,267.25
1194,huawei,12,128,7.36,996.0,5568.0,android,4.6,280,278880.0,69720.0,249.0
1196,samsung,16,1024,5.75,279.0,4223.0,android,3.3,472,131688.0,32922.0,69.75
1197,samsung,8,128,5.47,1254.0,5893.0,ios,3.2,209,262086.0,65521.5,313.5
1198,oneplus,12,256,5.76,1184.0,5720.0,ios,4.1,382,452288.0,113072.0,296.0
1201,oneplus,8,1024,5.26,1064.0,5635.0,android,4.9,152,161728.0,40432.0,266.0
1203,oneplus,4,512,6.99,671.0,4786.0,ios,3.8,168,112728.0,28182.0,167.75
1204,google,4,256,5.35,273.0,4619.0,ios,3.0,188,51324.0,12831.0,68.25
1205,google,6,128,5.33,788.0,4457.0,android,3.1,209,164692.0,41173.0,197.0
1206,apple,4,1024,6.61,763.0,5418.0,android,4.4,281,214403.0,53600.75,190.75
1207,samsung,16,64,5.49,666.0,4583.0,ios,4.7,197,131202.0,32800.5,166.5
1208,oneplus,12,256,5.24,798.0,4914.0,android,4.4,402,320796.0,80199.0,199.5
1209,apple,6,128,5.42,1191.0,3077.0,android,3.8,473,563343.0,140835.75,297.75
1210,samsung,8,128,7.31,936.0,4308.0,android,3.1,441,412776.0,103194.0,234.0
1211,huawei,8,128,7.05,1193.0,3647.0,android,4.9,292,348356.0,87089.0,298.25
1212,xiaomi,12,1024,5.89,447.0,5187.0,android,5.0,84,37548.0,9387.0,111.75
1213,google,6,1024,6.64,1343.0,3552.0,android,4.1,374,502282.0,125570.5,335.75
1214,huawei,4,1024,6.34,266.0,3997.0,android,3.1,431,114646.0,28661.5,66.5
1215,samsung,4,512,6.69,772.0,3281.0,android,4.1,404,311888.0,77972.0,193.0
1216,huawei,16,128,6.71,902.0,4281.0,android,4.8,288,259776.0,64944.0,225.5
1217,xiaomi,16,256,6.57,669.0,4846.0,android,4.4,383,256227.0,64056.75,167.25
1221,google,16,1024,7.23,511.0,4157.0,android,3.3,66,33726.0,8431.5,127.75
1222,apple,12,512,6.42,508.0,5793.0,android,4.8,451,229108.0,57277.0,127.0
1223,huawei,4,512,7.08,974.0,3103.0,android,4.1,275,267850.0,66962.5,243.5
1224,oneplus,16,1024,7.48,1320.0,3765.0,android,4.6,189,249480.0,62370.0,330.0
1225,huawei,16,128,5.41,1164.0,5142.0,android,3.2,193,224652.0,56163.0,291.0
1226,samsung,4,128,6.73,1336.0,5776.0,ios,4.9,309,412824.0,103206.0,334.0
1227,samsung,4,128,6.69,655.0,4596.0,ios,4.6,266,174230.0,43557.5,163.75
1228,huawei,8,64,7.45,331.0,3479.0,android,3.4,211,69841.0,17460.25,82.75
1229,xiaomi,12,1024,7.46,1129.0,5827.0,android,4.7,141,159189.0,39797.25,282.25
1230,google,12,128,6.72,1164.0,5060.0,android,3.5,223,259572.0,64893.0,291.0
1231,samsung,4,512,5.61,1128.0,4963.0,android,3.4,380,428640.0,107160.0,282.0
1232,google,6,256,7.0,320.0,5648.0,android,3.5,254,81280.0,20320.0,80.0
1233,samsung,16,256,5.27,1420.0,5142.0,ios,4.8,464,658880.0,164720.0,355.0
1234,apple,16,128,6.95,833.0,5340.0,android,4.8,202,168266.0,42066.5,208.25
1235,oneplus,4,256,7.28,1096.0,5072.0,android,3.7,152,166592.0,41648.0,274.0
1236,samsung,6,256,5.96,971.0,4295.0,ios,4.4,251,243721.0,60930.25,242.75
1238,apple,4,512,6.08,765.0,4189.0,android,4.6,114,87210.0,21802.5,191.25
1239,samsung,4,512,6.09,711.0,3938.0,android,3.6,166,118026.0,29506.5,177.75
1240,xiaomi,16,64,5.78,1384.0,3761.0,android,4.0,202,279568.0,69892.0,346.0
1242,samsung,4,256,7.34,399.0,4669.0,android,3.1,213,84987.0,21246.75,99.75
1243,apple,4,1024,7.35,727.0,5685.0,android,3.8,131,95237.0,23809.25,181.75
1244,xiaomi,16,256,5.44,1116.0,5538.0,android,4.4,55,61380.0,15345.0,279.0
1245,huawei,8,64,7.19,1471.0,4931.0,ios,3.5,371,545741.0,136435.25,367.75
1246,apple,8,512,6.84,1441.0,4126.0,android,4.9,116,167156.0,41789.0,360.25
1247,apple,4,256,5.63,1310.0,4925.0,android,3.1,287,375970.0,93992.5,327.5
1248,xiaomi,16,1024,5.17,1305.0,3574.0,android,4.9,121,157905.0,39476.25,326.25
1250,xiaomi,8,128,7.28,998.0,5943.0,ios,3.1,353,352294.0,88073.5,249.5
1251,samsung,8,256,6.58,1265.0,4329.0,ios,3.6,375,474375.0,118593.75,316.25
1252,xiaomi,16,64,6.8,211.0,4277.0,android,4.6,127,26797.0,6699.25,52.75
1254,oneplus,4,512,6.8,1040.0,3039.0,android,3.4,225,234000.0,58500.0,260.0
1255,xiaomi,12,64,5.07,842.0,5823.0,android,3.4,370,311540.0,77885.0,210.5
1256,xiaomi,8,128,5.94,1338.0,3519.0,android,4.3,221,295698.0,73924.5,334.5
1257,huawei,12,64,6.57,1441.0,4639.0,android,3.9,304,438064.0,109516.0,360.25
1258,samsung,16,256,5.37,305.0,5593.0,android,4.6,112,34160.0,8540.0,76.25
1259,oneplus,16,64,7.06,890.0,5283.0,android,3.0,351,312390.0,78097.5,222.5
1260,huawei,16,64,5.59,727.0,3462.0,android,4.2,452,328604.0,82151.0,181.75
1261,google,12,128,6.63,1045.0,4251.0,android,4.5,295,308275.0,77068.75,261.25
1262,samsung,16,256,6.01,1092.0,4848.0,android,5.0,241,263172.0,65793.0,273.0
1263,samsung,4,1024,6.49,586.0,3482.0,android,4.4,378,221508.0,55377.0,146.5
1264,google,16,1024,5.27,1449.0,5477.0,android,3.5,120,173880.0,43470.0,362.25
1265,xiaomi,6,512,5.04,680.0,3342.0,android,3.2,415,282200.0,70550.0,170.0
1266,huawei,12,64,7.27,607.0,4196.0,android,4.3,278,168746.0,42186.5,151.75
1267,apple,6,512,5.67,1097.0,4462.0,android,4.0,483,529851.0,132462.75,274.25
1268,oneplus,16,128,7.05,910.0,4202.0,android,4.8,112,101920.0,25480.0,227.5
1269,apple,4,1024,7.5,838.0,4621.0,android,4.5,346,289948.0,72487.0,209.5
1270,google,8,64,5.53,1244.0,5180.0,android,4.0,294,365736.0,91434.0,311.0
1272,samsung,4,128,6.66,1117.0,5553.0,android,3.8,442,493714.0,123428.5,279.25
1273,oneplus,12,64,7.41,402.0,5131.0,android,3.5,309,124218.0,31054.5,100.5
1274,samsung,6,128,7.29,616.0,3992.0,android,3.0,138,85008.0,21252.0,154.0
1275,samsung,6,64,6.26,615.0,5877.0,android,4.1,226,138990.0,34747.5,153.75
1276,oneplus,6,64,6.99,284.0,5908.0,android,3.4,253,71852.0,17963.0,71.0
1277,huawei,12,256,5.34,366.0,5390.0,android,3.4,183,66978.0,16744.5,91.5
1278,huawei,4,512,7.44,583.0,5913.0,android,3.3,131,76373.0,19093.25,145.75
1279,oneplus,12,128,7.41,667.0,4189.0,android,3.4,70,46690.0,11672.5,166.75
1280,google,6,128,5.41,1295.0,5340.0,android,3.1,448,580160.0,145040.0,323.75
1282,samsung,8,256,5.25,1196.0,4193.0,android,3.8,244,291824.0,72956.0,299.0
1283,google,12,256,5.68,672.0,3597.0,android,4.1,243,163296.0,40824.0,168.0
1284,huawei,12,1024,7.04,1192.0,3644.0,ios,4.3,233,277736.0,69434.0,298.0
1286,xiaomi,4,1024,5.22,474.0,5737.0,android,3.1,410,194340.0,48585.0,118.5
1287,xiaomi,12,64,5.86,1243.0,5902.0,android,3.8,409,508387.0,127096.75,310.75
1288,huawei,6,128,7.45,689.0,5549.0,android,3.5,373,256997.0,64249.25,172.25
1289,huawei,8,512,6.57,525.0,3763.0,ios,4.0,209,109725.0,27431.25,131.25
1290,google,4,64,6.04,728.0,3734.0,android,4.8,243,176904.0,44226.0,182.0
1291,samsung,6,128,5.42,1091.0,4642.0,android,4.4,159,173469.0,43367.25,272.75
1292,google,16,128,7.47,288.0,5297.0,android,4.3,462,133056.0,33264.0,72.0
1294,huawei,6,256,5.7,907.0,5172.0,android,4.3,467,423569.0,105892.25,226.75
1295,xiaomi,6,64,5.18,549.0,5160.0,android,3.1,303,166347.0,41586.75,137.25
1296,apple,8,256,5.14,1307.0,3980.0,ios,4.2,332,433924.0,108481.0,326.75
1297,samsung,8,128,5.3,586.0,4782.0,android,4.1,109,63874.0,15968.5,146.5
1298,huawei,16,256,6.45,286.0,5197.0,android,3.7,167,47762.0,11940.5,71.5
1299,xiaomi,6,1024,7.32,506.0,5922.0,android,3.4,472,238832.0,59708.0,126.5
1300,apple,6,256,6.24,1377.0,5390.0,android,4.6,93,128061.0,32015.25,344.25
1301,apple,8,128,7.11,639.0,3579.0,android,3.1,259,165501.0,41375.25,159.75
1302,huawei,4,64,6.11,939.0,3782.0,android,3.1,85,79815.0,19953.75,234.75
1303,oneplus,4,512,6.77,463.0,5368.0,ios,3.9,68,31484.0,7871.0,115.75
1304,samsung,12,256,6.83,1176.0,5869.0,android,3.5,140,164640.0,41160.0,294.0
1305,apple,8,128,5.43,934.0,3531.0,android,4.5,350,326900.0,81725.0,233.5
1306,huawei,12,512,5.9,620.0,4512.0,android,4.3,261,161820.0,40455.0,155.0
1307,huawei,8,512,6.59,692.0,5539.0,android,4.5,454,314168.0,78542.0,173.0
1308,xiaomi,16,1024,5.18,832.0,3611.0,android,3.6,456,379392.0,94848.0,208.0
1309,oneplus,6,512,5.9,1192.0,5299.0,android,4.5,271,323032.0,80758.0,298.0
1310,samsung,16,128,6.34,610.0,5005.0,android,4.7,266,162260.0,40565.0,152.5
1311,google,8,128,7.49,372.0,4100.0,android,3.7,272,101184.0,25296.0,93.0
1313,apple,4,256,7.04,1053.0,4415.0,android,4.8,147,154791.0,38697.75,263.25
1314,apple,4,256,6.08,1185.0,4435.0,android,3.1,68,80580.0,20145.0,296.25
1315,xiaomi,12,512,6.99,1333.0,5220.0,ios,3.7,346,461218.0,115304.5,333.25
1316,huawei,8,512,6.49,1260.0,3874.0,android,3.2,75,94500.0,23625.0,315.0
1317,apple,8,1024,7.22,782.0,5248.0,ios,3.1,77,60214.0,15053.5,195.5
1318,oneplus,4,256,6.03,1254.0,3216.0,ios,3.2,113,141702.0,35425.5,313.5
1319,samsung,16,64,6.51,580.0,3375.0,android,3.9,373,216340.0,54085.0,145.0
1320,oneplus,6,1024,6.58,1491.0,4609.0,android,4.4,272,405552.0,101388.0,372.75
1321,apple,16,64,6.04,1234.0,3010.0,android,3.6,129,159186.0,39796.5,308.5
1322,google,16,512,5.36,543.0,5939.0,android,4.7,100,54300.0,13575.0,135.75
1324,samsung,4,1024,5.04,899.0,5482.0,android,4.9,225,202275.0,50568.75,224.75
1325,xiaomi,4,128,7.18,541.0,3817.0,android,4.9,59,31919.0,7979.75,135.25
1326,xiaomi,12,512,5.59,1242.0,4296.0,ios,4.5,286,355212.0,88803.0,310.5
1327,google,16,512,5.53,1179.0,5978.0,android,4.9,472,556488.0,139122.0,294.75
1328,huawei,8,1024,6.84,1407.0,3690.0,android,4.4,149,209643.0,52410.75,351.75
1329,samsung,6,512,5.8,744.0,4599.0,ios,4.8,427,317688.0,79422.0,186.0
1330,google,12,1024,6.27,1233.0,4532.0,android,3.5,277,341541.0,85385.25,308.25
1332,xiaomi,16,1024,7.4,519.0,5902.0,android,4.5,113,58647.0,14661.75,129.75
1333,samsung,4,512,7.13,779.0,4947.0,ios,3.8,429,334191.0,83547.75,194.75
1334,oneplus,16,512,7.16,674.0,3783.0,android,4.7,68,45832.0,11458.0,168.5
1335,apple,6,1024,6.02,836.0,5366.0,android,4.8,381,318516.0,79629.0,209.0
1336,xiaomi,12,1024,6.91,626.0,5891.0,android,3.6,367,229742.0,57435.5,156.5
1337,huawei,12,1024,5.36,1282.0,4972.0,android,4.6,190,243580.0,60895.0,320.5
1338,huawei,6,256,5.02,296.0,4876.0,android,3.3,74,21904.0,5476.0,74.0
1339,xiaomi,8,512,5.05,695.0,5668.0,android,3.7,277,192515.0,48128.75,173.75
1340,oneplus,8,512,6.47,860.0,3784.0,android,4.0,138,118680.0,29670.0,215.0
1341,oneplus,12,256,6.14,1488.0,3396.0,ios,3.5,141,209808.0,52452.0,372.0
1342,google,12,1024,6.3,208.0,4081.0,android,4.2,91,18928.0,4732.0,52.0
1344,google,8,1024,6.06,472.0,5033.0,android,3.4,344,162368.0,40592.0,118.0
1345,huawei,6,1024,6.8,1139.0,4614.0,android,4.6,463,527357.0,131839.25,284.75
1346,apple,8,256,6.11,1231.0,3459.0,ios,4.3,438,539178.0,134794.5,307.75
1347,apple,4,512,6.83,407.0,5108.0,android,3.6,130,52910.0,13227.5,101.75
1348,samsung,12,1024,5.58,1346.0,5416.0,android,3.5,451,607046.0,151761.5,336.5
1349,google,12,512,7.03,1256.0,5766.0,ios,4.8,156,195936.0,48984.0,314.0
1350,xiaomi,4,64,6.47,403.0,3545.0,android,4.7,160,64480.0,16120.0,100.75
1351,google,6,512,5.53,717.0,5543.0,ios,3.5,326,233742.0,58435.5,179.25
1353,oneplus,16,128,6.57,642.0,3504.0,ios,4.6,280,179760.0,44940.0,160.5
1354,google,12,1024,7.07,888.0,4092.0,android,4.2,355,315240.0,78810.0,222.0
1355,oneplus,16,512,6.04,1049.0,5208.0,android,3.2,170,178330.0,44582.5,262.25
1356,apple,4,1024,5.65,1032.0,4637.0,android,4.2,183,188856.0,47214.0,258.0
1357,apple,4,256,7.17,538.0,3717.0,android,3.9,355,190990.0,47747.5,134.5
1358,samsung,12,128,6.67,1359.0,4592.0,android,4.5,257,349263.0,87315.75,339.75
1359,google,8,1024,6.12,586.0,4408.0,android,3.4,499,292414.0,73103.5,146.5
1360,oneplus,16,256,6.22,1248.0,3268.0,android,3.9,420,524160.0,131040.0,312.0
1361,xiaomi,6,1024,5.51,705.0,4946.0,android,3.3,306,215730.0,53932.5,176.25
1362,apple,12,512,6.57,879.0,4477.0,android,4.9,234,205686.0,51421.5,219.75
1363,apple,6,512,5.9,889.0,5746.0,android,4.6,335,297815.0,74453.75,222.25
1364,xiaomi,12,512,7.49,1084.0,4541.0,android,4.5,491,532244.0,133061.0,271.0
1365,oneplus,8,512,6.2,1318.0,3864.0,android,4.4,412,543016.0,135754.0,329.5
1366,oneplus,8,64,6.21,822.0,5397.0,ios,3.8,229,188238.0,47059.5,205.5
1367,google,8,256,6.41,1369.0,3109.0,android,4.8,470,643430.0,160857.5,342.25
1368,google,8,256,7.29,1092.0,5454.0,android,3.1,97,105924.0,26481.0,273.0
1370,huawei,4,64,6.13,1454.0,5098.0,android,3.4,434,631036.0,157759.0,363.5
1371,samsung,16,512,6.8,983.0,4499.0,android,3.6,68,66844.0,16711.0,245.75
1372,apple,6,64,6.47,694.0,4110.0,android,4.0,95,65930.0,16482.5,173.5
1373,google,12,512,6.23,1261.0,3595.0,android,4.6,435,548535.0,137133.75,315.25
1374,oneplus,12,128,5.48,946.0,3978.0,android,4.7,105,99330.0,24832.5,236.5
1375,xiaomi,4,128,6.16,636.0,3730.0,android,4.2,278,176808.0,44202.0,159.0
1376,oneplus,12,1024,5.61,544.0,3056.0,android,3.8,194,105536.0,26384.0,136.0
1377,apple,4,512,7.29,1383.0,5785.0,android,4.9,141,195003.0,48750.75,345.75
1378,huawei,16,256,5.84,749.0,5243.0,ios,3.5,131,98119.0,24529.75,187.25
1379,oneplus,6,1024,7.38,1019.0,4783.0,android,4.6,274,279206.0,69801.5,254.75
1380,samsung,16,128,6.33,740.0,4701.0,android,4.2,128,94720.0,23680.0,185.0
1381,apple,8,512,6.58,343.0,4286.0,android,3.8,199,68257.0,17064.25,85.75
1382,huawei,8,1024,6.36,787.0,3111.0,android,3.0,410,322670.0,80667.5,196.75
1383,xiaomi,8,512,5.32,856.0,5812.0,android,3.9,332,284192.0,71048.0,214.0
1385,samsung,12,1024,5.25,1492.0,4201.0,android,3.2,209,311828.0,77957.0,373.0
1386,apple,6,128,6.56,895.0,3947.0,android,3.2,365,326675.0,81668.75,223.75
1387,xiaomi,8,64,6.12,467.0,3025.0,android,3.7,414,193338.0,48334.5,116.75
1388,samsung,8,128,6.94,368.0,5457.0,android,4.2,205,75440.0,18860.0,92.0
1389,huawei,8,512,5.55,232.0,3757.0,android,4.7,205,47560.0,11890.0,58.0
1390,samsung,6,256,5.41,576.0,5578.0,android,3.4,425,244800.0,61200.0,144.0
1391,apple,8,128,6.02,1437.0,4800.0,android,3.8,251,360687.0,90171.75,359.25
1392,google,6,256,7.32,592.0,4555.0,android,3.8,458,271136.0,67784.0,148.0
1393,samsung,8,64,6.78,688.0,5796.0,android,4.0,390,268320.0,67080.0,172.0
1395,huawei,16,1024,6.29,1145.0,5293.0,ios,4.1,166,190070.0,47517.5,286.25
1396,huawei,6,256,5.21,1252.0,4104.0,android,4.7,203,254156.0,63539.0,313.0
1397,xiaomi,16,1024,7.46,238.0,3661.0,android,4.0,413,98294.0,24573.5,59.5
1398,huawei,6,128,6.67,1396.0,3908.0,ios,4.2,380,530480.0,132620.0,349.0
1400,apple,16,512,6.46,1279.0,3521.0,android,4.6,248,317192.0,79298.0,319.75
1401,apple,6,128,5.27,425.0,4856.0,ios,4.8,450,191250.0,47812.5,106.25
1402,google,12,128,7.41,266.0,4759.0,android,4.3,312,82992.0,20748.0,66.5
1403,google,16,128,5.44,1420.0,5973.0,android,4.6,233,330860.0,82715.0,355.0
1404,apple,8,512,6.62,1034.0,5311.0,ios,3.1,497,513898.0,128474.5,258.5
1405,google,12,64,5.61,1246.0,3789.0,android,4.8,197,245462.0,61365.5,311.5
1407,huawei,12,256,6.94,436.0,4729.0,android,3.5,124,54064.0,13516.0,109.0
1408,apple,4,64,6.68,1156.0,3171.0,android,3.1,285,329460.0,82365.0,289.0
1409,google,4,256,6.54,1118.0,3264.0,android,4.9,363,405834.0,101458.5,279.5
1410,apple,16,1024,7.23,1361.0,4986.0,android,4.7,321,436881.0,109220.25,340.25
1411,oneplus,16,512,5.2,672.0,4049.0,android,4.8,228,153216.0,38304.0,168.0
1412,samsung,8,128,5.83,752.0,4492.0,android,4.7,332,249664.0,62416.0,188.0
1413,huawei,12,128,5.62,894.0,4885.0,android,4.0,100,89400.0,22350.0,223.5
1414,apple,4,512,7.47,1452.0,3475.0,android,4.8,124,180048.0,45012.0,363.0
1415,samsung,16,64,5.97,516.0,5403.0,android,4.9,193,99588.0,24897.0,129.0
